latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,51.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),precipitation (mm),snow_depth (m),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°)
2025-10-28T12:00,4.6,83,0.00,0.00,0.00,0.00,10.7,22.1,5,25
2025-10-28T13:00,6.1,78,0.00,0.00,0.00,0.00,9.7,28.7,3,28
2025-10-28T14:00,8.1,68,0.00,0.00,0.00,0.00,10.9,18.2,20,28
2025-10-28T15:00,10.1,59,0.00,0.00,0.00,0.00,13.9,21.9,38,43
2025-10-28T16:00,11.8,54,0.00,0.00,0.00,0.00,21.7,33.4,61,61
2025-10-28T17:00,11.9,56,0.00,0.00,0.00,0.00,19.8,30.3,60,60
2025-10-28T18:00,11.6,59,0.00,0.00,0.00,0.00,20.4,31.7,64,64
2025-10-28T19:00,11.8,58,0.00,0.00,0.00,0.00,17.4,28.0,62,62
2025-10-28T20:00,12.1,55,0.00,0.00,0.00,0.00,16.0,26.2,57,58
2025-10-28T21:00,12.4,53,0.00,0.00,0.00,0.00,11.7,21.3,52,53
2025-10-28T22:00,11.8,55,0.00,0.00,0.00,0.00,8.4,18.7,40,47
2025-10-28T23:00,11.8,54,0.00,0.00,0.00,0.00,12.3,24.1,30,36
2025-10-29T00:00,11.6,56,0.00,0.00,0.00,0.00,11.5,22.3,25,34
2025-10-29T01:00,11.2,57,0.00,0.00,0.00,0.00,12.9,24.4,35,42
2025-10-29T02:00,10.6,60,0.00,0.00,0.00,0.00,14.3,27.1,42,44
2025-10-29T03:00,10.1,61,0.00,0.00,0.00,0.00,14.9,28.2,37,41
2025-10-29T04:00,9.7,65,0.00,0.00,0.00,0.00,16.7,30.6,34,38
2025-10-29T05:00,9.2,69,0.00,0.00,0.00,0.00,16.1,29.7,31,35
2025-10-29T06:00,9.2,69,0.00,0.00,0.00,0.00,14.4,26.6,24,31
2025-10-29T07:00,8.6,71,0.00,0.00,0.00,0.00,14.0,25.8,22,28
2025-10-29T08:00,8.1,74,0.00,0.00,0.00,0.00,13.2,24.9,17,22
2025-10-29T09:00,7.9,75,0.00,0.00,0.00,0.00,12.5,23.8,15,21
2025-10-29T10:00,7.8,76,0.00,0.00,0.00,0.00,13.3,25.0,16,23
2025-10-29T11:00,7.8,75,0.00,0.00,0.00,0.00,13.5,25.5,16,21
2025-10-29T12:00,7.1,77,0.00,0.00,0.00,0.00,11.3,23.2,27,30
2025-10-29T13:00,8.4,70,0.00,0.00,0.00,0.00,9.2,18.9,7,19
2025-10-29T14:00,10.1,61,0.00,0.00,0.00,0.00,11.7,18.7,15,21
2025-10-29T15:00,11.9,56,0.00,0.00,0.00,0.00,11.6,17.8,41,42
2025-10-29T16:00,13.1,55,0.00,0.00,0.00,0.00,10.9,16.4,52,52
2025-10-29T17:00,13.6,54,0.00,0.00,0.00,0.00,10.9,16.4,56,54
2025-10-29T18:00,12.8,59,0.00,0.00,0.00,0.00,10.7,16.0,60,57
2025-10-29T19:00,12.6,60,0.00,0.00,0.00,0.00,10.6,16.4,58,58
2025-10-29T20:00,12.3,63,0.00,0.00,0.00,0.00,11.8,19.2,54,53
2025-10-29T21:00,12.1,65,0.00,0.00,0.00,0.00,11.2,18.3,64,64
2025-10-29T22:00,11.1,70,0.00,0.00,0.00,0.00,8.1,16.8,58,61
2025-10-29T23:00,10.8,71,0.00,0.00,0.00,0.00,7.9,17.3,51,57
2025-10-30T00:00,10.9,73,0.00,0.00,0.00,0.00,8.9,19.5,50,61
2025-10-30T01:00,11.4,71,0.00,0.00,0.00,0.00,8.2,16.9,50,59
2025-10-30T02:00,11.2,72,0.00,0.00,0.00,0.00,9.6,19.1,49,57
2025-10-30T03:00,11.1,75,0.10,0.00,0.10,0.00,8.3,17.9,63,71
2025-10-30T04:00,11.1,77,0.00,0.00,0.00,0.00,8.8,18.7,55,65
2025-10-30T05:00,10.9,81,0.10,0.00,0.10,0.00,13.1,24.7,65,66
2025-10-30T06:00,10.9,84,0.20,0.00,0.20,0.00,14.4,27.1,64,65
2025-10-30T07:00,11.1,85,0.00,0.00,0.00,0.00,13.9,26.8,69,73
2025-10-30T08:00,11.3,85,0.00,0.00,0.00,0.00,14.7,28.1,71,74
2025-10-30T09:00,11.5,86,0.40,0.00,0.40,0.00,15.5,28.9,65,77
2025-10-30T10:00,11.7,89,2.70,0.00,2.70,0.00,17.3,32.1,66,77
2025-10-30T11:00,11.9,93,0.90,0.00,0.90,0.00,18.4,35.0,78,86
2025-10-30T12:00,12.4,91,0.40,0.00,0.40,0.00,15.5,30.0,72,84
2025-10-30T13:00,13.1,89,0.40,0.00,0.40,0.00,17.1,31.9,82,89
2025-10-30T14:00,13.4,92,4.00,0.00,4.00,0.00,20.8,38.4,94,96
2025-10-30T15:00,14.3,89,0.80,0.00,0.80,0.00,24.5,43.0,92,96
2025-10-30T16:00,15.0,87,4.70,0.00,4.70,0.00,24.0,43.5,100,101
2025-10-30T17:00,15.2,88,5.60,0.00,5.60,0.00,26.5,46.6,108,107
2025-10-30T18:00,14.9,95,9.30,0.00,9.30,0.00,25.3,44.5,103,105
2025-10-30T19:00,15.8,95,4.30,0.00,4.30,0.00,25.8,45.4,124,125
2025-10-30T20:00,15.9,96,4.20,0.00,4.20,0.00,21.2,38.3,103,109
2025-10-30T21:00,16.0,97,1.70,0.00,1.70,0.00,16.3,31.2,98,105
2025-10-30T22:00,16.1,97,1.10,0.00,1.10,0.00,11.3,24.5,110,118
2025-10-30T23:00,16.5,97,0.80,0.00,0.80,0.00,14.3,28.9,132,135
2025-10-31T00:00,16.2,98,0.40,0.00,0.40,0.00,11.8,25.2,130,135
2025-10-31T01:00,15.9,98,0.60,0.00,0.60,0.00,10.2,21.0,131,141
2025-10-31T02:00,15.6,99,0.10,0.00,0.10,0.00,8.1,17.6,135,134
2025-10-31T03:00,15.2,99,1.70,0.00,1.70,0.00,8.0,16.8,243,244
2025-10-31T04:00,14.8,93,0.00,0.00,0.00,0.00,12.3,24.1,262,272
2025-10-31T05:00,13.5,94,0.00,0.00,0.00,0.00,12.2,24.7,244,254
2025-10-31T06:00,12.4,93,0.00,0.00,0.00,0.00,20.2,36.7,250,254
2025-10-31T07:00,11.3,90,0.00,0.00,0.00,0.00,17.9,33.8,260,265
2025-10-31T08:00,10.9,87,0.00,0.00,0.00,0.00,15.7,30.1,255,260
2025-10-31T09:00,10.4,86,0.00,0.00,0.00,0.00,16.9,32.1,248,253
2025-10-31T10:00,10.3,86,0.00,0.00,0.00,0.00,17.3,32.5,247,251
2025-10-31T11:00,10.1,86,0.00,0.00,0.00,0.00,16.5,31.1,248,252
2025-10-31T12:00,10.8,79,0.00,0.00,0.00,0.00,16.3,30.0,254,260
2025-10-31T13:00,11.9,78,0.00,0.00,0.00,0.00,13.2,24.6,240,247
2025-10-31T14:00,12.2,67,0.00,0.00,0.00,0.00,22.2,35.7,257,258
2025-10-31T15:00,12.1,60,0.00,0.00,0.00,0.00,22.2,35.3,266,267
2025-10-31T16:00,12.4,55,0.00,0.00,0.00,0.00,24.3,38.2,273,274
2025-10-31T17:00,13.0,52,0.00,0.00,0.00,0.00,24.8,39.3,271,272
2025-10-31T18:00,13.1,48,0.00,0.00,0.00,0.00,27.1,41.9,274,274
2025-10-31T19:00,13.6,47,0.00,0.00,0.00,0.00,25.7,42.1,269,270
2025-10-31T20:00,13.1,52,0.00,0.00,0.00,0.00,27.4,46.5,264,264
2025-10-31T21:00,12.4,52,0.00,0.00,0.00,0.00,26.3,45.7,269,271
2025-10-31T22:00,11.7,54,0.00,0.00,0.00,0.00,20.6,37.6,261,265
2025-10-31T23:00,11.8,50,0.00,0.00,0.00,0.00,22.3,40.2,257,260
2025-11-01T00:00,11.6,46,0.00,0.00,0.00,0.00,21.6,39.1,262,264
2025-11-01T01:00,11.4,46,0.00,0.00,0.00,0.00,22.9,41.1,265,267
2025-11-01T02:00,10.9,49,0.00,0.00,0.00,0.00,20.4,36.7,260,263
2025-11-01T03:00,10.4,53,0.00,0.00,0.00,0.00,18.8,34.4,261,264
2025-11-01T04:00,9.9,55,0.00,0.00,0.00,0.00,19.7,36.4,265,267
2025-11-01T05:00,9.4,59,0.00,0.00,0.00,0.00,18.9,34.8,270,273
2025-11-01T06:00,9.4,57,0.00,0.00,0.00,0.00,19.1,35.4,271,275
2025-11-01T07:00,9.0,57,0.00,0.00,0.00,0.00,18.9,35.5,277,280
2025-11-01T08:00,8.5,59,0.00,0.00,0.00,0.00,17.1,32.7,278,283
2025-11-01T09:00,8.1,60,0.00,0.00,0.00,0.00,16.9,32.4,279,282
2025-11-01T10:00,7.9,61,0.00,0.00,0.00,0.00,15.6,30.4,277,283
2025-11-01T11:00,7.6,63,0.00,0.00,0.00,0.00,14.1,28.0,272,278
2025-11-01T12:00,8.4,58,0.00,0.00,0.00,0.00,13.9,26.9,276,284
2025-11-01T13:00,9.4,60,0.00,0.00,0.00,0.00,12.2,23.8,269,277
2025-11-01T14:00,10.9,54,0.00,0.00,0.00,0.00,13.0,21.3,267,272
2025-11-01T15:00,11.8,48,0.00,0.00,0.00,0.00,20.1,32.1,292,292
2025-11-01T16:00,12.7,44,0.00,0.00,0.00,0.00,21.0,33.4,291,292
2025-11-01T17:00,14.1,38,0.00,0.00,0.00,0.00,22.0,34.7,291,292
2025-11-01T18:00,14.2,39,0.00,0.00,0.00,0.00,21.8,34.7,294,294
2025-11-01T19:00,14.4,38,0.00,0.00,0.00,0.00,21.3,34.2,294,295
2025-11-01T20:00,14.1,41,0.00,0.00,0.00,0.00,17.3,29.5,303,301
2025-11-01T21:00,13.1,46,0.00,0.00,0.00,0.00,14.3,26.4,305,304
2025-11-01T22:00,11.4,53,0.00,0.00,0.00,0.00,9.7,21.8,315,314
2025-11-01T23:00,9.6,65,0.00,0.00,0.00,0.00,5.5,17.1,311,317
2025-11-02T00:00,9.0,66,0.00,0.00,0.00,0.00,5.0,14.6,291,308
2025-11-02T01:00,8.4,68,0.00,0.00,0.00,0.00,4.2,12.7,280,299
2025-11-02T02:00,7.9,70,0.00,0.00,0.00,0.00,4.9,14.8,272,291
2025-11-02T03:00,7.8,70,0.00,0.00,0.00,0.00,5.8,17.9,306,310
2025-11-02T04:00,7.7,70,0.00,0.00,0.00,0.00,6.2,18.6,319,321
2025-11-02T05:00,7.1,74,0.00,0.00,0.00,0.00,5.8,17.6,321,323
2025-11-02T06:00,6.2,74,0.00,0.00,0.00,0.00,5.2,16.8,319,323
2025-11-02T07:00,5.3,78,0.00,0.00,0.00,0.00,4.0,13.2,339,336
2025-11-02T08:00,5.2,80,0.00,0.00,0.00,0.00,1.8,10.7,360,351
2025-11-02T09:00,4.8,82,0.00,0.00,0.00,0.00,2.3,11.9,360,357
2025-11-02T10:00,4.3,84,0.00,0.00,0.00,0.00,4.1,12.8,360,356
2025-11-02T11:00,4.1,85,0.00,0.00,0.00,0.00,4.5,13.6,353,352
2025-11-02T12:00,4.0,90,0.00,0.00,0.00,0.00,3.1,10.1,336,355
2025-11-02T13:00,5.4,84,0.00,0.00,0.00,0.00,3.7,9.4,321,353
2025-11-02T14:00,7.7,76,0.00,0.00,0.00,0.00,1.9,6.4,311,333
2025-11-02T15:00,9.8,66,0.00,0.00,0.00,0.00,1.7,2.6,319,321
2025-11-02T16:00,11.4,61,0.00,0.00,0.00,0.00,1.9,2.7,236,247
2025-11-02T17:00,12.6,58,0.00,0.00,0.00,0.00,4.5,6.4,220,223
2025-11-02T18:00,14.1,51,0.00,0.00,0.00,0.00,7.1,9.9,216,217
2025-11-02T19:00,14.6,49,0.00,0.00,0.00,0.00,7.8,11.4,212,217
2025-11-02T20:00,14.9,47,0.00,0.00,0.00,0.00,8.4,12.6,211,216
2025-11-02T21:00,13.9,53,0.00,0.00,0.00,0.00,9.3,18.7,199,203
2025-11-02T22:00,11.9,63,0.00,0.00,0.00,0.00,7.2,19.5,179,192
2025-11-02T23:00,10.6,71,0.00,0.00,0.00,0.00,5.4,17.6,184,195
2025-11-03T00:00,10.4,78,0.00,0.00,0.00,0.00,5.5,16.6,171,186
2025-11-03T01:00,9.9,82,0.00,0.00,0.00,0.00,4.5,13.6,182,198
2025-11-03T02:00,9.6,82,0.00,0.00,0.00,0.00,4.4,13.7,207,210
2025-11-03T03:00,9.0,84,0.00,0.00,0.00,0.00,4.5,13.5,209,209
2025-11-03T04:00,8.6,85,0.00,0.00,0.00,0.00,4.8,15.5,225,219
2025-11-03T05:00,8.1,85,0.00,0.00,0.00,0.00,2.4,12.0,228,223
2025-11-03T06:00,7.2,87,0.00,0.00,0.00,0.00,2.9,10.9,240,234
2025-11-03T07:00,6.4,87,0.00,0.00,0.00,0.00,2.6,11.4,236,231
2025-11-03T08:00,6.2,88,0.00,0.00,0.00,0.00,3.8,13.1,253,233
2025-11-03T09:00,6.7,88,0.00,0.00,0.00,0.00,1.7,8.9,311,245
2025-11-03T10:00,6.4,91,0.00,0.00,0.00,0.00,2.4,6.5,333,247
2025-11-03T11:00,6.4,93,0.00,0.00,0.00,0.00,2.8,8.6,305,231
2025-11-03T12:00,6.5,97,0.00,0.00,0.00,0.00,0.5,5.5,270,199
2025-11-03T13:00,7.1,94,0.00,0.00,0.00,0.00,4.7,10.8,230,195
2025-11-03T14:00,9.6,85,0.00,0.00,0.00,0.00,2.7,8.6,312,210
2025-11-03T15:00,12.6,74,0.00,0.00,0.00,0.00,2.8,5.4,285,244
2025-11-03T16:00,13.7,71,0.00,0.00,0.00,0.00,4.6,7.0,222,215
2025-11-03T17:00,13.4,71,0.00,0.00,0.00,0.00,7.0,10.6,177,177
2025-11-03T18:00,14.0,67,0.00,0.00,0.00,0.00,7.3,10.9,226,225
2025-11-03T19:00,13.4,71,0.00,0.00,0.00,0.00,5.6,9.0,230,227
2025-11-03T20:00,13.1,74,0.00,0.00,0.00,0.00,4.7,9.5,189,213
2025-11-03T21:00,12.8,72,0.00,0.00,0.00,0.00,6.9,13.6,186,192
2025-11-03T22:00,11.1,76,0.00,0.00,0.00,0.00,6.3,17.1,211,213
2025-11-03T23:00,11.6,74,0.00,0.00,0.00,0.00,8.8,20.1,199,207
2025-11-04T00:00,12.4,76,0.00,0.00,0.00,0.00,11.7,24.1,221,222
2025-11-04T01:00,12.1,78,0.10,0.00,0.10,0.00,14.2,26.9,249,250
2025-11-04T02:00,12.0,66,0.00,0.00,0.00,0.00,16.3,30.7,287,289
2025-11-04T03:00,11.4,54,0.00,0.00,0.00,0.00,16.3,32.5,289,292
2025-11-04T04:00,10.6,55,0.00,0.00,0.00,0.00,17.3,33.0,286,290
2025-11-04T05:00,10.1,55,0.00,0.00,0.00,0.00,17.8,33.7,291,295
2025-11-04T06:00,9.9,57,0.00,0.00,0.00,0.00,18.0,33.2,291,295
2025-11-04T07:00,9.6,57,0.00,0.00,0.00,0.00,18.2,33.9,300,303
2025-11-04T08:00,9.0,56,0.00,0.00,0.00,0.00,16.3,31.2,295,298
2025-11-04T09:00,8.6,56,0.00,0.00,0.00,0.00,16.0,30.8,291,294
2025-11-04T10:00,8.4,56,0.00,0.00,0.00,0.00,14.5,28.9,291,295
2025-11-04T11:00,8.1,56,0.00,0.00,0.00,0.00,14.3,28.6,291,294
2025-11-04T12:00,8.6,56,0.00,0.00,0.00,0.00,14.1,27.8,295,299
2025-11-04T13:00,9.6,54,0.00,0.00,0.00,0.00,14.0,26.2,290,295
2025-11-04T14:00,10.9,51,0.00,0.00,0.00,0.00,14.0,23.4,278,282
2025-11-04T15:00,12.0,46,0.00,0.00,0.00,0.00,18.0,28.6,289,289
2025-11-04T16:00,12.8,44,0.00,0.00,0.00,0.00,19.3,30.7,291,291
2025-11-04T17:00,13.4,40,0.00,0.00,0.00,0.00,21.0,32.8,300,298
2025-11-04T18:00,14.7,34,0.00,0.00,0.00,0.00,19.3,30.3,301,299
2025-11-04T19:00,14.9,31,0.00,0.00,0.00,0.00,23.1,36.1,306,305
2025-11-04T20:00,14.8,32,0.00,0.00,0.00,0.00,14.4,25.2,294,297
2025-11-04T21:00,14.1,35,0.00,0.00,0.00,0.00,11.7,23.2,269,276
2025-11-04T22:00,12.4,42,0.00,0.00,0.00,0.00,10.5,24.8,264,271
2025-11-04T23:00,11.4,46,0.00,0.00,0.00,0.00,9.1,23.8,260,267
2025-11-05T00:00,10.6,46,0.00,0.00,0.00,0.00,9.5,23.7,237,248
2025-11-05T01:00,10.2,48,0.00,0.00,0.00,0.00,10.2,25.5,253,261
2025-11-05T02:00,9.4,52,0.00,0.00,0.00,0.00,8.8,23.4,268,273
2025-11-05T03:00,8.4,57,0.00,0.00,0.00,0.00,6.9,20.8,277,282
2025-11-05T04:00,7.7,60,0.00,0.00,0.00,0.00,6.7,20.0,268,278
2025-11-05T05:00,7.0,62,0.00,0.00,0.00,0.00,6.5,19.9,267,277
2025-11-05T06:00,6.2,64,0.00,0.00,0.00,0.00,6.4,19.6,262,277
2025-11-05T07:00,5.4,66,0.00,0.00,0.00,0.00,5.6,18.3,264,280
2025-11-05T08:00,5.1,67,0.00,0.00,0.00,0.00,5.5,16.6,243,269
2025-11-05T09:00,4.6,71,0.00,0.00,0.00,0.00,5.3,16.2,242,262
2025-11-05T10:00,4.2,73,0.00,0.00,0.00,0.00,5.2,16.0,241,258
2025-11-05T11:00,4.0,75,0.00,0.00,0.00,0.00,4.9,15.4,234,251
2025-11-05T12:00,4.8,74,0.00,0.00,0.00,0.00,5.9,17.5,232,244
2025-11-05T13:00,6.4,71,0.00,0.00,0.00,0.00,7.1,16.8,196,228
2025-11-05T14:00,7.6,69,0.00,0.00,0.00,0.00,6.0,22.8,197,225
2025-11-05T15:00,9.8,63,0.00,0.00,0.00,0.00,5.4,18.2,188,210
2025-11-05T16:00,12.6,52,0.00,0.00,0.00,0.00,7.6,13.2,183,184
2025-11-05T17:00,15.0,42,0.00,0.00,0.00,0.00,11.1,17.7,173,174
2025-11-05T18:00,17.1,26,0.00,0.00,0.00,0.00,15.0,23.6,190,190
2025-11-05T19:00,18.2,27,0.00,0.00,0.00,0.00,13.2,21.6,200,200
2025-11-05T20:00,18.3,32,0.00,0.00,0.00,0.00,12.8,24.1,214,216
2025-11-05T21:00,17.2,40,0.00,0.00,0.00,0.00,15.6,30.1,219,221
2025-11-05T22:00,16.0,49,0.00,0.00,0.00,0.00,15.3,31.1,216,220
2025-11-05T23:00,15.6,50,0.00,0.00,0.00,0.00,16.6,32.8,223,226
2025-11-06T00:00,15.8,50,0.00,0.00,0.00,0.00,17.8,34.8,225,228
2025-11-06T01:00,16.2,49,0.00,0.00,0.00,0.00,18.9,36.5,230,233
2025-11-06T02:00,16.5,49,0.00,0.00,0.00,0.00,19.5,37.1,239,241
2025-11-06T03:00,15.8,53,0.00,0.00,0.00,0.00,20.6,37.6,276,271
2025-11-06T04:00,13.7,74,1.60,0.00,1.60,0.00,19.4,35.6,290,293
2025-11-06T05:00,12.6,64,0.00,0.00,0.00,0.00,20.7,36.6,287,292
2025-11-06T06:00,11.6,52,0.00,0.00,0.00,0.00,23.4,41.1,297,299
2025-11-06T07:00,10.2,55,0.00,0.00,0.00,0.00,22.4,39.7,299,301
2025-11-06T08:00,9.1,59,0.00,0.00,0.00,0.00,21.9,39.0,302,303
2025-11-06T09:00,8.6,62,0.00,0.00,0.00,0.00,19.0,34.3,301,302
2025-11-06T10:00,8.0,64,0.00,0.00,0.00,0.00,16.5,30.5,300,302
2025-11-06T11:00,7.7,66,0.00,0.00,0.00,0.00,14.3,27.2,295,301
2025-11-06T12:00,7.9,60,0.00,0.00,0.00,0.00,15.0,27.9,290,296
2025-11-06T13:00,8.8,58,0.00,0.00,0.00,0.00,12.8,22.6,284,290
2025-11-06T14:00,9.5,52,0.00,0.00,0.00,0.00,17.6,28.3,296,297
2025-11-06T15:00,10.4,44,0.00,0.00,0.00,0.00,22.4,35.0,314,313
2025-11-06T16:00,11.2,37,0.00,0.00,0.00,0.00,22.8,35.7,313,313
2025-11-06T17:00,11.5,36,0.00,0.00,0.00,0.00,21.9,34.0,312,312
2025-11-06T18:00,11.7,36,0.00,0.00,0.00,0.00,20.7,32.3,303,305
2025-11-06T19:00,11.5,35,0.00,0.00,0.00,0.00,20.1,31.7,306,306
2025-11-06T20:00,11.1,36,0.00,0.00,0.00,0.00,18.7,29.2,305,305
2025-11-06T21:00,10.4,39,0.00,0.00,0.00,0.00,14.7,25.1,306,307
2025-11-06T22:00,9.1,46,0.00,0.00,0.00,0.00,8.8,19.5,303,307
2025-11-06T23:00,8.0,53,0.00,0.00,0.00,0.00,6.4,17.6,313,316
2025-11-07T00:00,7.2,51,0.00,0.00,0.00,0.00,7.8,17.8,341,340
2025-11-07T01:00,6.7,56,0.00,0.00,0.00,0.00,5.7,16.3,342,341
2025-11-07T02:00,5.9,64,0.00,0.00,0.00,0.00,4.1,13.3,331,339
2025-11-07T03:00,5.3,67,0.00,0.00,0.00,0.00,1.9,10.5,292,329
2025-11-07T04:00,4.9,69,0.00,0.00,0.00,0.00,1.4,9.0,270,329
2025-11-07T05:00,4.2,74,0.00,0.00,0.00,0.00,2.1,6.8,239,312
2025-11-07T06:00,3.3,80,0.00,0.00,0.00,0.00,3.5,9.0,255,301
2025-11-07T07:00,2.5,83,0.00,0.00,0.00,0.00,3.2,7.8,236,277
2025-11-07T08:00,2.0,88,0.00,0.00,0.00,0.00,3.3,8.5,229,252
2025-11-07T09:00,2.0,89,0.00,0.00,0.00,0.00,2.6,9.0,236,235
2025-11-07T10:00,1.8,89,0.00,0.00,0.00,0.00,1.8,10.2,225,212
2025-11-07T11:00,1.8,84,0.00,0.00,0.00,0.00,2.1,11.8,250,207
2025-11-07T12:00,2.8,81,0.00,0.00,0.00,0.00,1.9,12.1,236,198
2025-11-07T13:00,4.6,72,0.00,0.00,0.00,0.00,5.8,14.3,210,186
2025-11-07T14:00,7.0,64,0.00,0.00,0.00,0.00,2.0,16.7,185,186
2025-11-07T15:00,9.1,57,0.00,0.00,0.00,0.00,5.6,13.7,195,193
2025-11-07T16:00,11.2,48,0.00,0.00,0.00,0.00,9.2,15.0,192,193
2025-11-07T17:00,12.9,42,0.00,0.00,0.00,0.00,11.5,18.6,180,184
2025-11-07T18:00,14.6,35,0.00,0.00,0.00,0.00,17.1,27.3,182,184
2025-11-07T19:00,15.3,37,0.00,0.00,0.00,0.00,18.0,29.5,187,188
2025-11-07T20:00,15.4,40,0.00,0.00,0.00,0.00,17.3,29.6,182,183
2025-11-07T21:00,14.1,49,0.00,0.00,0.00,0.00,18.2,32.7,171,175
2025-11-07T22:00,13.3,53,0.00,0.00,0.00,0.00,16.8,31.5,178,181
2025-11-07T23:00,12.9,56,0.00,0.00,0.00,0.00,14.2,27.8,182,187
2025-11-08T00:00,12.8,58,0.00,0.00,0.00,0.00,14.1,27.4,185,191
2025-11-08T01:00,13.0,56,0.00,0.00,0.00,0.00,13.6,26.2,197,202
2025-11-08T02:00,13.3,53,0.00,0.00,0.00,0.00,14.2,27.5,209,213
2025-11-08T03:00,13.4,54,0.00,0.00,0.00,0.00,14.8,28.7,211,217
2025-11-08T04:00,13.6,58,0.00,0.00,0.00,0.00,15.2,29.5,210,216
2025-11-08T05:00,13.4,68,0.10,0.00,0.10,0.00,13.0,26.5,211,216
2025-11-08T06:00,12.6,82,0.40,0.00,0.40,0.00,13.8,27.9,227,227
2025-11-08T07:00,12.4,90,1.20,0.00,1.20,0.00,13.9,28.6,232,236
2025-11-08T08:00,12.4,93,1.00,0.00,1.00,0.00,11.5,25.0,238,241
2025-11-08T09:00,12.4,94,1.10,0.00,1.10,0.00,10.2,22.8,239,246
2025-11-08T10:00,12.2,95,0.40,0.00,0.40,0.00,9.8,22.1,252,255
2025-11-08T11:00,11.9,95,0.40,0.00,0.40,0.00,8.4,19.9,261,266
2025-11-08T12:00,12.1,94,0.20,0.00,0.20,0.00,9.6,20.9,265,271
2025-11-08T13:00,12.9,91,0.00,0.00,0.00,0.00,9.4,18.4,262,272
2025-11-08T14:00,13.9,87,0.00,0.00,0.00,0.00,6.3,17.3,265,281
2025-11-08T15:00,15.7,72,0.00,0.00,0.00,0.00,8.3,13.2,288,290
2025-11-08T16:00,16.6,64,0.00,0.00,0.00,0.00,7.7,11.4,291,291
2025-11-08T17:00,17.4,56,0.00,0.00,0.00,0.00,8.0,11.6,295,294
2025-11-08T18:00,18.2,49,0.00,0.00,0.00,0.00,9.6,14.2,287,283
2025-11-08T19:00,18.5,45,0.00,0.00,0.00,0.00,8.7,12.9,302,300
2025-11-08T20:00,18.3,45,0.00,0.00,0.00,0.00,8.6,12.8,300,296
2025-11-08T21:00,17.1,54,0.00,0.00,0.00,0.00,4.3,10.9,318,308
2025-11-08T22:00,15.6,63,0.00,0.00,0.00,0.00,1.8,6.9,323,309
2025-11-08T23:00,14.6,66,0.00,0.00,0.00,0.00,2.2,6.6,336,313
2025-11-09T00:00,13.2,70,0.00,0.00,0.00,0.00,3.1,8.7,28,24
2025-11-09T01:00,12.6,72,0.00,0.00,0.00,0.00,4.2,9.9,70,69
2025-11-09T02:00,12.2,73,0.00,0.00,0.00,0.00,5.0,13.9,90,90
2025-11-09T03:00,11.9,72,0.00,0.00,0.00,0.00,5.8,17.1,99,105
2025-11-09T04:00,11.6,71,0.00,0.00,0.00,0.00,5.9,18.4,113,118
2025-11-09T05:00,11.2,71,0.00,0.00,0.00,0.00,6.5,20.1,118,126
2025-11-09T06:00,10.6,74,0.00,0.00,0.00,0.00,2.8,11.2,63,134
2025-11-09T07:00,9.6,80,0.00,0.00,0.00,0.00,2.3,7.1,39,153
2025-11-09T08:00,9.2,85,0.00,0.00,0.00,0.00,1.9,5.0,17,165
2025-11-09T09:00,8.5,89,0.00,0.00,0.00,0.00,1.9,8.8,41,161
2025-11-09T10:00,9.1,90,0.00,0.00,0.00,0.00,2.8,13.2,140,182
2025-11-09T11:00,9.3,88,0.00,0.00,0.00,0.00,3.2,14.8,177,185
2025-11-09T12:00,9.9,84,0.00,0.00,0.00,0.00,2.1,10.3,308,193
2025-11-09T13:00,10.9,84,0.00,0.00,0.00,0.00,4.9,2.0,352,265
2025-11-09T14:00,13.3,78,0.00,0.00,0.00,0.00,3.6,4.7,20,99
2025-11-09T15:00,14.1,80,0.00,0.00,0.00,0.00,3.3,11.2,49,120
2025-11-09T16:00,15.6,78,0.00,0.00,0.00,0.00,13.6,21.3,136,136
2025-11-09T17:00,15.3,82,0.00,0.00,0.00,0.00,12.4,21.8,138,138
2025-11-09T18:00,15.2,87,0.00,0.00,0.00,0.00,12.8,21.9,140,138
2025-11-09T19:00,16.4,83,0.00,0.00,0.00,0.00,16.5,25.6,139,136
2025-11-09T20:00,15.8,88,0.00,0.00,0.00,0.00,13.5,22.4,133,132
2025-11-09T21:00,15.4,91,0.10,0.00,0.10,0.00,12.4,23.1,131,130
2025-11-09T22:00,14.9,94,0.00,0.00,0.00,0.00,9.6,19.2,131,129
2025-11-09T23:00,14.9,95,0.10,0.00,0.10,0.00,5.4,12.5,138,137
2025-11-10T00:00,14.6,97,0.00,0.00,0.00,0.00,3.1,6.5,103,148
2025-11-10T01:00,14.2,98,0.00,0.00,0.00,0.00,3.2,4.3,87,152
2025-11-10T02:00,13.9,99,0.00,0.00,0.00,0.00,2.4,6.4,153,198
2025-11-10T03:00,13.6,100,0.00,0.00,0.00,0.00,2.3,8.1,219,233
2025-11-10T04:00,13.9,100,0.10,0.00,0.10,0.00,4.3,11.1,246,245
2025-11-10T05:00,13.5,99,1.00,0.00,1.00,0.00,6.2,14.4,296,294
2025-11-10T06:00,13.4,98,1.40,0.00,1.40,0.00,10.0,20.8,219,226
